#UniProt1 UniProt2 pdbhit1 pdbhit2 identity1 identity2
P05496 Q06055 6re5_Q 6re5_S 43.0 57.9
P05496 Q06055 6re5_Q 6re5_R 43.0 57.9
P05496 Q06055 6re5_P 6re5_O 43.0 57.9
P05496 Q06055 6re5_P 6re5_N 43.0 57.9
P05496 Q06055 6re5_P 6re5_Q 43.0 57.9
P05496 Q06055 6re5_P 6re5_R 43.0 57.9
P05496 Q06055 6re5_S 6re5_K 43.0 57.9
P05496 Q06055 6re5_S 6re5_Q 43.0 57.9
P05496 Q06055 6re5_S 6re5_R 43.0 57.9
P05496 Q06055 6re5_S 6re5_T 43.0 57.9
P05496 Q06055 6re5_R 6re5_Q 43.0 57.9
P05496 Q06055 6re5_R 6re5_P 43.0 57.9
P05496 Q06055 6re5_R 6re5_S 43.0 57.9
P05496 Q06055 6re5_R 6re5_T 43.0 57.9
P05496 Q06055 6re5_T 6re5_K 43.0 57.9
P05496 Q06055 6re5_T 6re5_L 43.0 57.9
P05496 Q06055 6re5_T 6re5_S 43.0 57.9
P05496 Q06055 6re5_T 6re5_R 43.0 57.9
P05496 Q06055 6re6_K 6re6_M 43.0 57.9
P05496 Q06055 6re6_K 6re6_L 43.0 57.9
P05496 Q06055 6re6_K 6re6_S 43.0 57.9
P05496 Q06055 6re6_K 6re6_T 43.0 57.9
P05496 Q06055 6re6_M 6re6_K 43.0 57.9
P05496 Q06055 6re6_M 6re6_L 43.0 57.9
P05496 Q06055 6re6_M 6re6_O 43.0 57.9
P05496 Q06055 6re6_M 6re6_N 43.0 57.9
P05496 Q06055 6re6_L 6re6_K 43.0 57.9
P05496 Q06055 6re6_L 6re6_M 43.0 57.9
P05496 Q06055 6re6_L 6re6_N 43.0 57.9
P05496 Q06055 6re6_L 6re6_T 43.0 57.9
P05496 Q06055 6re6_O 6re6_M 43.0 57.9
P05496 Q06055 6re6_O 6re6_N 43.0 57.9
P05496 Q06055 6re6_O 6re6_Q 43.0 57.9
P05496 Q06055 6re6_O 6re6_P 43.0 57.9
P05496 Q06055 6re6_N 6re6_M 43.0 57.9
P05496 Q06055 6re6_N 6re6_L 43.0 57.9
P05496 Q06055 6re6_N 6re6_O 43.0 57.9
P05496 Q06055 6re6_N 6re6_P 43.0 57.9
P05496 Q06055 6re6_Q 6re6_O 43.0 57.9
P05496 Q06055 6re6_Q 6re6_P 43.0 57.9
P05496 Q06055 6re6_Q 6re6_S 43.0 57.9
P05496 Q06055 6re6_Q 6re6_R 43.0 57.9
P05496 Q06055 6re6_P 6re6_O 43.0 57.9
P05496 Q06055 6re6_P 6re6_N 43.0 57.9
P05496 Q06055 6re6_P 6re6_Q 43.0 57.9
P05496 Q06055 6re6_P 6re6_R 43.0 57.9
P05496 Q06055 6re6_S 6re6_K 43.0 57.9
P05496 Q06055 6re6_S 6re6_Q 43.0 57.9
P05496 Q06055 6re6_S 6re6_R 43.0 57.9
P05496 Q06055 6re6_S 6re6_T 43.0 57.9
P05496 Q06055 6re6_R 6re6_Q 43.0 57.9
P05496 Q06055 6re6_R 6re6_P 43.0 57.9
P05496 Q06055 6re6_R 6re6_S 43.0 57.9
P05496 Q06055 6re6_R 6re6_T 43.0 57.9
P05496 Q06055 6re6_T 6re6_K 43.0 57.9
P05496 Q06055 6re6_T 6re6_L 43.0 57.9
P05496 Q06055 6re6_T 6re6_S 43.0 57.9
P05496 Q06055 6re6_T 6re6_R 43.0 57.9
P05496 Q06055 6re7_A 6re7_C 43.0 57.9
P05496 Q06055 6re7_A 6re7_B 43.0 57.9
P05496 Q06055 6re7_A 6re7_I 43.0 57.9
P05496 Q06055 6re7_A 6re7_J 43.0 57.9
P05496 Q06055 6re7_C 6re7_A 43.0 57.9
P05496 Q06055 6re7_C 6re7_B 43.0 57.9
P05496 Q06055 6re7_C 6re7_E 43.0 57.9
P05496 Q06055 6re7_C 6re7_D 43.0 57.9
P05496 Q06055 6re7_B 6re7_A 43.0 57.9
P05496 Q06055 6re7_B 6re7_C 43.0 57.9
P05496 Q06055 6re7_B 6re7_D 43.0 57.9
P05496 Q06055 6re7_B 6re7_J 43.0 57.9
P05496 Q06055 6re7_E 6re7_C 43.0 57.9
P05496 Q06055 6re7_E 6re7_D 43.0 57.9
P05496 Q06055 6re7_E 6re7_G 43.0 57.9
P05496 Q06055 6re7_E 6re7_F 43.0 57.9
P05496 Q06055 6re7_D 6re7_C 43.0 57.9
P05496 Q06055 6re7_D 6re7_B 43.0 57.9
P05496 Q06055 6re7_D 6re7_E 43.0 57.9
P05496 Q06055 6re7_D 6re7_F 43.0 57.9
P05496 Q06055 6re7_G 6re7_E 43.0 57.9
P05496 Q06055 6re7_G 6re7_F 43.0 57.9
P05496 Q06055 6re7_G 6re7_I 43.0 57.9
P05496 Q06055 6re7_G 6re7_H 43.0 57.9
P05496 Q06055 6re7_F 6re7_E 43.0 57.9
P05496 Q06055 6re7_F 6re7_D 43.0 57.9
P05496 Q06055 6re7_F 6re7_G 43.0 57.9
P05496 Q06055 6re7_F 6re7_H 43.0 57.9
P05496 Q06055 6re7_I 6re7_A 43.0 57.9
P05496 Q06055 6re7_I 6re7_G 43.0 57.9
P05496 Q06055 6re7_I 6re7_H 43.0 57.9
P05496 Q06055 6re7_I 6re7_J 43.0 57.9
P05496 Q06055 6re7_H 6re7_G 43.0 57.9
P05496 Q06055 6re7_H 6re7_F 43.0 57.9
P05496 Q06055 6re7_H 6re7_I 43.0 57.9
P05496 Q06055 6re7_H 6re7_J 43.0 57.9
P05496 Q06055 6re7_J 6re7_A 43.0 57.9
P05496 Q06055 6re7_J 6re7_B 43.0 57.9
P05496 Q06055 6re7_J 6re7_I 43.0 57.9
P05496 Q06055 6re7_J 6re7_H 43.0 57.9
P05496 Q06055 6re8_K 6re8_M 43.0 57.9
P05496 Q06055 6re8_K 6re8_L 43.0 57.9
P05496 Q06055 6re8_K 6re8_S 43.0 57.9
P05496 Q06055 6re8_K 6re8_T 43.0 57.9
P05496 Q06055 6re8_M 6re8_K 43.0 57.9
P05496 Q06055 6re8_M 6re8_L 43.0 57.9
P05496 Q06055 6re8_M 6re8_O 43.0 57.9
P05496 Q06055 6re8_M 6re8_N 43.0 57.9
P05496 Q06055 6re8_L 6re8_K 43.0 57.9
P05496 Q06055 6re8_L 6re8_M 43.0 57.9
P05496 Q06055 6re8_L 6re8_N 43.0 57.9
P05496 Q06055 6re8_L 6re8_T 43.0 57.9
P05496 Q06055 6re8_O 6re8_M 43.0 57.9
P05496 Q06055 6re8_O 6re8_N 43.0 57.9
P05496 Q06055 6re8_O 6re8_Q 43.0 57.9
P05496 Q06055 6re8_O 6re8_P 43.0 57.9
P05496 Q06055 6re8_N 6re8_M 43.0 57.9
P05496 Q06055 6re8_N 6re8_L 43.0 57.9
P05496 Q06055 6re8_N 6re8_O 43.0 57.9
P05496 Q06055 6re8_N 6re8_P 43.0 57.9
P05496 Q06055 6re8_Q 6re8_O 43.0 57.9
P05496 Q06055 6re8_Q 6re8_P 43.0 57.9
P05496 Q06055 6re8_Q 6re8_S 43.0 57.9
P05496 Q06055 6re8_Q 6re8_R 43.0 57.9
P05496 Q06055 6re8_P 6re8_O 43.0 57.9
P05496 Q06055 6re8_P 6re8_N 43.0 57.9
P05496 Q06055 6re8_P 6re8_Q 43.0 57.9
P05496 Q06055 6re8_P 6re8_R 43.0 57.9
P05496 Q06055 6re8_S 6re8_K 43.0 57.9
P05496 Q06055 6re8_S 6re8_Q 43.0 57.9
P05496 Q06055 6re8_S 6re8_R 43.0 57.9
P05496 Q06055 6re8_S 6re8_T 43.0 57.9
P05496 Q06055 6re8_R 6re8_Q 43.0 57.9
P05496 Q06055 6re8_R 6re8_P 43.0 57.9
P05496 Q06055 6re8_R 6re8_S 43.0 57.9
P05496 Q06055 6re8_R 6re8_T 43.0 57.9
P05496 Q06055 6re8_T 6re8_K 43.0 57.9
P05496 Q06055 6re8_T 6re8_L 43.0 57.9
P05496 Q06055 6re8_T 6re8_S 43.0 57.9
P05496 Q06055 6re8_T 6re8_R 43.0 57.9
P05496 Q06055 6re9_K 6re9_M 43.0 57.9
P05496 Q06055 6re9_K 6re9_L 43.0 57.9
P05496 Q06055 6re9_K 6re9_S 43.0 57.9
P05496 Q06055 6re9_K 6re9_T 43.0 57.9
P05496 Q06055 6re9_M 6re9_K 43.0 57.9
P05496 Q06055 6re9_M 6re9_L 43.0 57.9
P05496 Q06055 6re9_M 6re9_O 43.0 57.9
P05496 Q06055 6re9_M 6re9_N 43.0 57.9
P05496 Q06055 6re9_L 6re9_K 43.0 57.9
P05496 Q06055 6re9_L 6re9_M 43.0 57.9
P05496 Q06055 6re9_L 6re9_N 43.0 57.9
P05496 Q06055 6re9_L 6re9_T 43.0 57.9
P05496 Q06055 6re9_O 6re9_M 43.0 57.9
P05496 Q06055 6re9_O 6re9_N 43.0 57.9
P05496 Q06055 6re9_O 6re9_Q 43.0 57.9
P05496 Q06055 6re9_O 6re9_P 43.0 57.9
P05496 Q06055 6re9_N 6re9_M 43.0 57.9
P05496 Q06055 6re9_N 6re9_L 43.0 57.9
P05496 Q06055 6re9_N 6re9_O 43.0 57.9
P05496 Q06055 6re9_N 6re9_P 43.0 57.9
P05496 Q06055 6re9_Q 6re9_O 43.0 57.9
P05496 Q06055 6re9_Q 6re9_P 43.0 57.9
P05496 Q06055 6re9_Q 6re9_S 43.0 57.9
P05496 Q06055 6re9_Q 6re9_R 43.0 57.9
P05496 Q06055 6re9_P 6re9_O 43.0 57.9
P05496 Q06055 6re9_P 6re9_N 43.0 57.9
P05496 Q06055 6re9_P 6re9_Q 43.0 57.9
P05496 Q06055 6re9_P 6re9_R 43.0 57.9
P05496 Q06055 6re9_S 6re9_K 43.0 57.9
P05496 Q06055 6re9_S 6re9_Q 43.0 57.9
P05496 Q06055 6re9_S 6re9_R 43.0 57.9
P05496 Q06055 6re9_S 6re9_T 43.0 57.9
P05496 Q06055 6re9_R 6re9_Q 43.0 57.9
P05496 Q06055 6re9_R 6re9_P 43.0 57.9
P05496 Q06055 6re9_R 6re9_S 43.0 57.9
P05496 Q06055 6re9_R 6re9_T 43.0 57.9
P05496 Q06055 6re9_T 6re9_K 43.0 57.9
P05496 Q06055 6re9_T 6re9_L 43.0 57.9
P05496 Q06055 6re9_T 6re9_S 43.0 57.9
P05496 Q06055 6re9_T 6re9_R 43.0 57.9
P05496 Q06055 6rea_A 6rea_C 43.0 57.9
P05496 Q06055 6rea_A 6rea_B 43.0 57.9
P05496 Q06055 6rea_A 6rea_I 43.0 57.9
P05496 Q06055 6rea_A 6rea_J 43.0 57.9
P05496 Q06055 6rea_C 6rea_A 43.0 57.9
P05496 Q06055 6rea_C 6rea_B 43.0 57.9
P05496 Q06055 6rea_C 6rea_E 43.0 57.9
P05496 Q06055 6rea_C 6rea_D 43.0 57.9
P05496 Q06055 6rea_B 6rea_A 43.0 57.9
P05496 Q06055 6rea_B 6rea_C 43.0 57.9
P05496 Q06055 6rea_B 6rea_D 43.0 57.9
P05496 Q06055 6rea_B 6rea_J 43.0 57.9
P05496 Q06055 6rea_E 6rea_C 43.0 57.9
P05496 Q06055 6rea_E 6rea_D 43.0 57.9
P05496 Q06055 6rea_E 6rea_G 43.0 57.9
P05496 Q06055 6rea_E 6rea_F 43.0 57.9
P05496 Q06055 6rea_D 6rea_C 43.0 57.9
P05496 Q06055 6rea_D 6rea_B 43.0 57.9
P05496 Q06055 6rea_D 6rea_E 43.0 57.9
P05496 Q06055 6rea_D 6rea_F 43.0 57.9
P05496 Q06055 6rea_G 6rea_E 43.0 57.9
P05496 Q06055 6rea_G 6rea_F 43.0 57.9
P05496 Q06055 6rea_G 6rea_I 43.0 57.9
P05496 Q06055 6rea_G 6rea_H 43.0 57.9
P05496 Q06055 6rea_F 6rea_E 43.0 57.9
P05496 Q06055 6rea_F 6rea_D 43.0 57.9
P05496 Q06055 6rea_F 6rea_G 43.0 57.9
P05496 Q06055 6rea_F 6rea_H 43.0 57.9
P05496 Q06055 6rea_I 6rea_A 43.0 57.9
P05496 Q06055 6rea_I 6rea_G 43.0 57.9
P05496 Q06055 6rea_I 6rea_H 43.0 57.9
P05496 Q06055 6rea_I 6rea_J 43.0 57.9
P05496 Q06055 6rea_H 6rea_G 43.0 57.9
P05496 Q06055 6rea_H 6rea_F 43.0 57.9
P05496 Q06055 6rea_H 6rea_I 43.0 57.9
P05496 Q06055 6rea_H 6rea_J 43.0 57.9
P05496 Q06055 6rea_J 6rea_A 43.0 57.9
P05496 Q06055 6rea_J 6rea_B 43.0 57.9
P05496 Q06055 6rea_J 6rea_I 43.0 57.9
P05496 Q06055 6rea_J 6rea_H 43.0 57.9
P05496 Q06055 6reb_K 6reb_M 43.0 57.9
P05496 Q06055 6reb_K 6reb_L 43.0 57.9
P05496 Q06055 6reb_K 6reb_S 43.0 57.9
P05496 Q06055 6reb_K 6reb_T 43.0 57.9
P05496 Q06055 6reb_M 6reb_K 43.0 57.9
P05496 Q06055 6reb_M 6reb_L 43.0 57.9
P05496 Q06055 6reb_M 6reb_O 43.0 57.9
P05496 Q06055 6reb_M 6reb_N 43.0 57.9
P05496 Q06055 6reb_L 6reb_K 43.0 57.9
P05496 Q06055 6reb_L 6reb_M 43.0 57.9
P05496 Q06055 6reb_L 6reb_N 43.0 57.9
P05496 Q06055 6reb_O 6reb_M 43.0 57.9
P05496 Q06055 6reb_O 6reb_N 43.0 57.9
P05496 Q06055 6reb_O 6reb_Q 43.0 57.9
P05496 Q06055 6reb_O 6reb_P 43.0 57.9
P05496 Q06055 6reb_N 6reb_M 43.0 57.9
P05496 Q06055 6reb_N 6reb_L 43.0 57.9
P05496 Q06055 6reb_N 6reb_O 43.0 57.9
P05496 Q06055 6reb_N 6reb_P 43.0 57.9
P05496 Q06055 6reb_Q 6reb_O 43.0 57.9
P05496 Q06055 6reb_Q 6reb_P 43.0 57.9
P05496 Q06055 6reb_Q 6reb_S 43.0 57.9
P05496 Q06055 6reb_Q 6reb_R 43.0 57.9
P05496 Q06055 6reb_P 6reb_O 43.0 57.9
P05496 Q06055 6reb_P 6reb_N 43.0 57.9
P05496 Q06055 6reb_P 6reb_Q 43.0 57.9
P05496 Q06055 6reb_P 6reb_R 43.0 57.9
P05496 Q06055 6reb_S 6reb_K 43.0 57.9
P05496 Q06055 6reb_S 6reb_Q 43.0 57.9
P05496 Q06055 6reb_S 6reb_R 43.0 57.9
P05496 Q06055 6reb_S 6reb_T 43.0 57.9
P05496 Q06055 6reb_R 6reb_Q 43.0 57.9
P05496 Q06055 6reb_R 6reb_P 43.0 57.9
P05496 Q06055 6reb_R 6reb_S 43.0 57.9
P05496 Q06055 6reb_R 6reb_T 43.0 57.9
P05496 Q06055 6reb_T 6reb_K 43.0 57.9
P05496 Q06055 6reb_T 6reb_S 43.0 57.9
P05496 Q06055 6reb_T 6reb_R 43.0 57.9
P05496 Q06055 6rec_K 6rec_M 43.0 57.9
P05496 Q06055 6rec_K 6rec_L 43.0 57.9
P05496 Q06055 6rec_K 6rec_S 43.0 57.9
P05496 Q06055 6rec_K 6rec_T 43.0 57.9
P05496 Q06055 6rec_M 6rec_K 43.0 57.9
P05496 Q06055 6rec_M 6rec_L 43.0 57.9
P05496 Q06055 6rec_M 6rec_O 43.0 57.9
P05496 Q06055 6rec_M 6rec_N 43.0 57.9
P05496 Q06055 6rec_L 6rec_K 43.0 57.9
P05496 Q06055 6rec_L 6rec_M 43.0 57.9
P05496 Q06055 6rec_L 6rec_N 43.0 57.9
P05496 Q06055 6rec_O 6rec_M 43.0 57.9
P05496 Q06055 6rec_O 6rec_N 43.0 57.9
P05496 Q06055 6rec_O 6rec_Q 43.0 57.9
P05496 Q06055 6rec_O 6rec_P 43.0 57.9
P05496 Q06055 6rec_N 6rec_M 43.0 57.9
P05496 Q06055 6rec_N 6rec_L 43.0 57.9
P05496 Q06055 6rec_N 6rec_O 43.0 57.9
P05496 Q06055 6rec_N 6rec_P 43.0 57.9
P05496 Q06055 6rec_Q 6rec_O 43.0 57.9
P05496 Q06055 6rec_Q 6rec_P 43.0 57.9
P05496 Q06055 6rec_Q 6rec_S 43.0 57.9
P05496 Q06055 6rec_Q 6rec_R 43.0 57.9
P05496 Q06055 6rec_P 6rec_O 43.0 57.9
P05496 Q06055 6rec_P 6rec_N 43.0 57.9
P05496 Q06055 6rec_P 6rec_Q 43.0 57.9
P05496 Q06055 6rec_P 6rec_R 43.0 57.9
P05496 Q06055 6rec_S 6rec_K 43.0 57.9
P05496 Q06055 6rec_S 6rec_Q 43.0 57.9
P05496 Q06055 6rec_S 6rec_R 43.0 57.9
P05496 Q06055 6rec_S 6rec_T 43.0 57.9
P05496 Q06055 6rec_R 6rec_Q 43.0 57.9
P05496 Q06055 6rec_R 6rec_P 43.0 57.9
P05496 Q06055 6rec_R 6rec_S 43.0 57.9
P05496 Q06055 6rec_R 6rec_T 43.0 57.9
P05496 Q06055 6rec_T 6rec_K 43.0 57.9
P05496 Q06055 6rec_T 6rec_S 43.0 57.9
P05496 Q06055 6rec_T 6rec_R 43.0 57.9
P05496 Q06055 6red_A 6red_C 43.0 57.9
P05496 Q06055 6red_A 6red_B 43.0 57.9
P05496 Q06055 6red_A 6red_I 43.0 57.9
P05496 Q06055 6red_A 6red_J 43.0 57.9
P05496 Q06055 6red_C 6red_A 43.0 57.9
P05496 Q06055 6red_C 6red_B 43.0 57.9
P05496 Q06055 6red_C 6red_E 43.0 57.9
P05496 Q06055 6red_C 6red_D 43.0 57.9
P05496 Q06055 6red_B 6red_A 43.0 57.9
P05496 Q06055 6red_B 6red_C 43.0 57.9
P05496 Q06055 6red_B 6red_D 43.0 57.9
P05496 Q06055 6red_E 6red_C 43.0 57.9
P05496 Q06055 6red_E 6red_D 43.0 57.9
P05496 Q06055 6red_E 6red_G 43.0 57.9
P05496 Q06055 6red_E 6red_F 43.0 57.9
P05496 Q06055 6red_D 6red_C 43.0 57.9
P05496 Q06055 6red_D 6red_B 43.0 57.9
P05496 Q06055 6red_D 6red_E 43.0 57.9
P05496 Q06055 6red_D 6red_F 43.0 57.9
P05496 Q06055 6red_G 6red_E 43.0 57.9
P05496 Q06055 6red_G 6red_F 43.0 57.9
P05496 Q06055 6red_G 6red_I 43.0 57.9
P05496 Q06055 6red_G 6red_H 43.0 57.9
P05496 Q06055 6red_F 6red_E 43.0 57.9
P05496 Q06055 6red_F 6red_D 43.0 57.9
P05496 Q06055 6red_F 6red_G 43.0 57.9
P05496 Q06055 6red_F 6red_H 43.0 57.9
P05496 Q06055 6red_I 6red_A 43.0 57.9
P05496 Q06055 6red_I 6red_G 43.0 57.9
P05496 Q06055 6red_I 6red_H 43.0 57.9
P05496 Q06055 6red_I 6red_J 43.0 57.9
P05496 Q06055 6red_H 6red_G 43.0 57.9
P05496 Q06055 6red_H 6red_F 43.0 57.9
P05496 Q06055 6red_H 6red_I 43.0 57.9
P05496 Q06055 6red_H 6red_J 43.0 57.9
P05496 Q06055 6red_J 6red_A 43.0 57.9
P05496 Q06055 6red_J 6red_I 43.0 57.9
P05496 Q06055 6red_J 6red_H 43.0 57.9
P05496 Q06055 6ree_K 6ree_M 43.0 57.9
P05496 Q06055 6ree_K 6ree_L 43.0 57.9
P05496 Q06055 6ree_K 6ree_S 43.0 57.9
P05496 Q06055 6ree_K 6ree_T 43.0 57.9
P05496 Q06055 6ree_M 6ree_K 43.0 57.9
P05496 Q06055 6ree_M 6ree_L 43.0 57.9
P05496 Q06055 6ree_M 6ree_O 43.0 57.9
P05496 Q06055 6ree_M 6ree_N 43.0 57.9
P05496 Q06055 6ree_L 6ree_K 43.0 57.9
P05496 Q06055 6ree_L 6ree_M 43.0 57.9
P05496 Q06055 6ree_L 6ree_N 43.0 57.9
P05496 Q06055 6ree_L 6ree_T 43.0 57.9
P05496 Q06055 6ree_O 6ree_M 43.0 57.9
P05496 Q06055 6ree_O 6ree_N 43.0 57.9
P05496 Q06055 6ree_O 6ree_Q 43.0 57.9
P05496 Q06055 6ree_O 6ree_P 43.0 57.9
P05496 Q06055 6ree_N 6ree_M 43.0 57.9
P05496 Q06055 6ree_N 6ree_L 43.0 57.9
P05496 Q06055 6ree_N 6ree_O 43.0 57.9
P05496 Q06055 6ree_N 6ree_P 43.0 57.9
P05496 Q06055 6ree_Q 6ree_O 43.0 57.9
P05496 Q06055 6ree_Q 6ree_P 43.0 57.9
P05496 Q06055 6ree_Q 6ree_S 43.0 57.9
P05496 Q06055 6ree_Q 6ree_R 43.0 57.9
P05496 Q06055 6ree_P 6ree_O 43.0 57.9
P05496 Q06055 6ree_P 6ree_N 43.0 57.9
P05496 Q06055 6ree_P 6ree_Q 43.0 57.9
P05496 Q06055 6ree_P 6ree_R 43.0 57.9
P05496 Q06055 6ree_S 6ree_K 43.0 57.9
P05496 Q06055 6ree_S 6ree_Q 43.0 57.9
P05496 Q06055 6ree_S 6ree_R 43.0 57.9
P05496 Q06055 6ree_S 6ree_T 43.0 57.9
P05496 Q06055 6ree_R 6ree_Q 43.0 57.9
P05496 Q06055 6ree_R 6ree_P 43.0 57.9
P05496 Q06055 6ree_R 6ree_S 43.0 57.9
P05496 Q06055 6ree_R 6ree_T 43.0 57.9
P05496 Q06055 6ree_T 6ree_K 43.0 57.9
P05496 Q06055 6ree_T 6ree_L 43.0 57.9
P05496 Q06055 6ree_T 6ree_S 43.0 57.9
P05496 Q06055 6ree_T 6ree_R 43.0 57.9
P05496 Q06055 6ref_K 6ref_M 43.0 57.9
P05496 Q06055 6ref_K 6ref_L 43.0 57.9
P05496 Q06055 6ref_K 6ref_S 43.0 57.9
P05496 Q06055 6ref_K 6ref_T 43.0 57.9
P05496 Q06055 6ref_M 6ref_K 43.0 57.9
P05496 Q06055 6ref_M 6ref_L 43.0 57.9
P05496 Q06055 6ref_M 6ref_O 43.0 57.9
P05496 Q06055 6ref_M 6ref_N 43.0 57.9
P05496 Q06055 6ref_L 6ref_K 43.0 57.9
P05496 Q06055 6ref_L 6ref_M 43.0 57.9
P05496 Q06055 6ref_L 6ref_N 43.0 57.9
P05496 Q06055 6ref_L 6ref_T 43.0 57.9
P05496 Q06055 6ref_O 6ref_M 43.0 57.9
P05496 Q06055 6ref_O 6ref_N 43.0 57.9
P05496 Q06055 6ref_O 6ref_Q 43.0 57.9
P05496 Q06055 6ref_O 6ref_P 43.0 57.9
P05496 Q06055 6ref_N 6ref_M 43.0 57.9
P05496 Q06055 6ref_N 6ref_L 43.0 57.9
P05496 Q06055 6ref_N 6ref_O 43.0 57.9
P05496 Q06055 6ref_N 6ref_P 43.0 57.9
P05496 Q06055 6ref_Q 6ref_O 43.0 57.9
P05496 Q06055 6ref_Q 6ref_P 43.0 57.9
P05496 Q06055 6ref_Q 6ref_S 43.0 57.9
P05496 Q06055 6ref_Q 6ref_R 43.0 57.9
P05496 Q06055 6ref_P 6ref_O 43.0 57.9
P05496 Q06055 6ref_P 6ref_N 43.0 57.9
P05496 Q06055 6ref_P 6ref_Q 43.0 57.9
P05496 Q06055 6ref_P 6ref_R 43.0 57.9
P05496 Q06055 6ref_S 6ref_K 43.0 57.9
P05496 Q06055 6ref_S 6ref_Q 43.0 57.9
P05496 Q06055 6ref_S 6ref_R 43.0 57.9
P05496 Q06055 6ref_S 6ref_T 43.0 57.9
P05496 Q06055 6ref_R 6ref_Q 43.0 57.9
P05496 Q06055 6ref_R 6ref_P 43.0 57.9
P05496 Q06055 6ref_R 6ref_S 43.0 57.9
P05496 Q06055 6ref_R 6ref_T 43.0 57.9
P05496 Q06055 6ref_T 6ref_K 43.0 57.9
P05496 Q06055 6ref_T 6ref_L 43.0 57.9
P05496 Q06055 6ref_T 6ref_S 43.0 57.9
P05496 Q06055 6ref_T 6ref_R 43.0 57.9
P05496 Q06055 6rep_K 6rep_M 43.0 57.9
P05496 Q06055 6rep_K 6rep_L 43.0 57.9
P05496 Q06055 6rep_K 6rep_S 43.0 57.9
P05496 Q06055 6rep_K 6rep_T 43.0 57.9
P05496 Q06055 6rep_M 6rep_K 43.0 57.9
P05496 Q06055 6rep_M 6rep_L 43.0 57.9
P05496 Q06055 6rep_M 6rep_O 43.0 57.9
P05496 Q06055 6rep_M 6rep_N 43.0 57.9
P05496 Q06055 6rep_L 6rep_K 43.0 57.9
P05496 Q06055 6rep_L 6rep_M 43.0 57.9
P05496 Q06055 6rep_L 6rep_N 43.0 57.9
P05496 Q06055 6rep_L 6rep_T 43.0 57.9
P05496 Q06055 6rep_O 6rep_M 43.0 57.9
P05496 Q06055 6rep_O 6rep_N 43.0 57.9
P05496 Q06055 6rep_O 6rep_Q 43.0 57.9
P05496 Q06055 6rep_O 6rep_P 43.0 57.9
P05496 Q06055 6rep_N 6rep_M 43.0 57.9
P05496 Q06055 6rep_N 6rep_L 43.0 57.9
P05496 Q06055 6rep_N 6rep_O 43.0 57.9
P05496 Q06055 6rep_N 6rep_P 43.0 57.9
P05496 Q06055 6rep_Q 6rep_O 43.0 57.9
P05496 Q06055 6rep_Q 6rep_P 43.0 57.9
P05496 Q06055 6rep_Q 6rep_S 43.0 57.9
P05496 Q06055 6rep_Q 6rep_R 43.0 57.9
P05496 Q06055 6rep_P 6rep_O 43.0 57.9
P05496 Q06055 6rep_P 6rep_N 43.0 57.9
P05496 Q06055 6rep_P 6rep_Q 43.0 57.9
P05496 Q06055 6rep_P 6rep_R 43.0 57.9
P05496 Q06055 6rep_S 6rep_K 43.0 57.9
P05496 Q06055 6rep_S 6rep_Q 43.0 57.9
P05496 Q06055 6rep_S 6rep_R 43.0 57.9
P05496 Q06055 6rep_S 6rep_T 43.0 57.9
P05496 Q06055 6rep_R 6rep_Q 43.0 57.9
P05496 Q06055 6rep_R 6rep_P 43.0 57.9
P05496 Q06055 6rep_R 6rep_S 43.0 57.9
P05496 Q06055 6rep_R 6rep_T 43.0 57.9
P05496 Q06055 6rep_T 6rep_K 43.0 57.9
P05496 Q06055 6rep_T 6rep_L 43.0 57.9
P05496 Q06055 6rep_T 6rep_S 43.0 57.9
P05496 Q06055 6rep_T 6rep_R 43.0 57.9
P05496 Q06055 6rer_A 6rer_C 43.0 57.9
P05496 Q06055 6rer_A 6rer_B 43.0 57.9
P05496 Q06055 6rer_A 6rer_I 43.0 57.9
P05496 Q06055 6rer_A 6rer_J 43.0 57.9
P05496 Q06055 6rer_C 6rer_A 43.0 57.9
P05496 Q06055 6rer_C 6rer_B 43.0 57.9
P05496 Q06055 6rer_C 6rer_E 43.0 57.9
P05496 Q06055 6rer_C 6rer_D 43.0 57.9
P05496 Q06055 6rer_B 6rer_A 43.0 57.9
P05496 Q06055 6rer_B 6rer_C 43.0 57.9
P05496 Q06055 6rer_B 6rer_D 43.0 57.9
P05496 Q06055 6rer_B 6rer_J 43.0 57.9
P05496 Q06055 6rer_E 6rer_C 43.0 57.9
P05496 Q06055 6rer_E 6rer_D 43.0 57.9
P05496 Q06055 6rer_E 6rer_G 43.0 57.9
P05496 Q06055 6rer_E 6rer_F 43.0 57.9
P05496 Q06055 6rer_D 6rer_C 43.0 57.9
P05496 Q06055 6rer_D 6rer_B 43.0 57.9
P05496 Q06055 6rer_D 6rer_E 43.0 57.9
P05496 Q06055 6rer_D 6rer_F 43.0 57.9
P05496 Q06055 6rer_G 6rer_E 43.0 57.9
P05496 Q06055 6rer_G 6rer_F 43.0 57.9
P05496 Q06055 6rer_G 6rer_I 43.0 57.9
P05496 Q06055 6rer_G 6rer_H 43.0 57.9
P05496 Q06055 6rer_F 6rer_E 43.0 57.9
P05496 Q06055 6rer_F 6rer_D 43.0 57.9
P05496 Q06055 6rer_F 6rer_G 43.0 57.9
P05496 Q06055 6rer_F 6rer_H 43.0 57.9
P05496 Q06055 6rer_I 6rer_A 43.0 57.9
